,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,city,zip,lat,lon,canton
1097,"440,000",Apartment,4.5,GF,100,1.0,1990.0,2014.0,St-Léonard,1958,46.2565,7.417899999999999,Canton du Valais
1098,"265,000",Apartment,3.5,2,65,1.0,1960.0,2001.0,St-Maurice,1890,46.1988,6.99565,Canton du Valais
1099,"630,000",Apartment,4.5,GF,106,1.0,1986.0,1986.0,St. Gallen,9015,47.408,9.3072,Kanton St. Gallen
1100,"2,330,000",Apartment,3.5,1,118,1.0,,,St. Moritz,7500,46.4903,9.817066666666667,Kanton Graubünden
1101,"590,000",Apartment,4.5,2,145,4.0,2015.0,2015.0,Stabio,6855,45.8456,8.9324,Ticino
1102,"620,000",Apartment,4.5,GF,150,1.0,,,Stabio,6855,45.8456,8.9324,Ticino
1103,"515,000",Apartment,3.5,GF,68,4.0,2023.0,2023.0,Steinach,9323,47.5065,9.4497,Kanton St. Gallen
1104,"465,000",Apartment,4.5,GF,104,3.0,2014.0,2014.0,Susten,3952,46.284,7.6307,Canton du Valais
1105,"755,000",Apartment,3.5,1,84,1.0,,,Tann,8632,47.2679,8.8502,Kanton Zürich
1106,"1,650,000",Attic flat,5.5,GF,162,1.0,,,Tann,8632,47.2679,8.8502,Kanton Zürich
1107,"398,000",Apartment,3.5,4,80,1.0,1980.0,1980.0,Taverne,6807,46.063,8.9306,Ticino
1108,"590,000",Apartment,3.5,GF,87,1.0,2014.0,2014.0,Tegna,6652,46.1908,8.7458,Ticino
1109,"735,000",Apartment,4.5,GF,81,1.0,1971.0,2020.0,Therwil,4106,47.4976,7.5589,Kanton Basel-Landschaft
1110,"180,000",Apartment,2.5,5,53,1.0,1994.0,1994.0,Torgon,1899,46.3084,6.8596,Canton du Valais
1111,"300,000",Furnished dwelling,3.5,5,80,1.0,1974.0,2018.0,Torgon,1899,46.3084,6.8596,Canton du Valais
1112,"400,000",Attic flat,2.5,2,66,2.0,1985.0,1985.0,Torricella-Taverne,6807,46.063,8.9306,Ticino
1113,"745,000",Attic flat,4.5,2,134,2.0,1985.0,1985.0,Torricella-Taverne,6807,46.063,8.9306,Ticino
1114,"1,175,000",Duplex,3.5,3,95,1.0,2001.0,2001.0,Uetikon am See,8707,47.2673,8.6792,Kanton Zürich
1115,"182,000",Apartment,1.5,GF,35,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1116,"218,000",Apartment,1.5,GF,42,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1117,"276,000",Apartment,1.5,GF,53,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1118,"321,000",Studio,1.5,GF,42,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1119,"348,000",Apartment,2.5,GF,66,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1120,"348,000",Apartment,2.5,GF,70,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1121,"1,650,000",Attic flat,5.5,GF,162,1.0,,,Tann,8632,47.2679,8.8502,Kanton Zürich
1122,"398,000",Apartment,3.5,4,80,1.0,1980.0,1980.0,Taverne,6807,46.063,8.9306,Ticino
1123,"590,000",Apartment,3.5,GF,87,1.0,2014.0,2014.0,Tegna,6652,46.1908,8.7458,Ticino
1124,"735,000",Apartment,4.5,GF,81,1.0,1971.0,2020.0,Therwil,4106,47.4976,7.5589,Kanton Basel-Landschaft
1125,"180,000",Apartment,2.5,5,53,1.0,1994.0,1994.0,Torgon,1899,46.3084,6.8596,Canton du Valais
1126,"300,000",Furnished dwelling,3.5,5,80,1.0,1974.0,2018.0,Torgon,1899,46.3084,6.8596,Canton du Valais
1127,"400,000",Attic flat,2.5,2,66,2.0,1985.0,1985.0,Torricella-Taverne,6807,46.063,8.9306,Ticino
1128,"745,000",Attic flat,4.5,2,134,2.0,1985.0,1985.0,Torricella-Taverne,6807,46.063,8.9306,Ticino
1129,"1,175,000",Duplex,3.5,3,95,1.0,2001.0,2001.0,Uetikon am See,8707,47.2673,8.6792,Kanton Zürich
1130,"182,000",Apartment,1.5,GF,35,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1131,"218,000",Apartment,1.5,GF,42,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1132,"276,000",Apartment,1.5,GF,53,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1133,"321,000",Studio,1.5,GF,42,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1134,"348,000",Apartment,2.5,GF,66,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1135,"348,000",Apartment,2.5,GF,70,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1136,"353,000",Apartment,2.5,GF,61,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1137,"361,000",Apartment,2.5,GF,70,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1138,"363,000",Attic flat,2.5,GF,60,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1139,"481,000",Apartment,3.5,GF,87,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1140,"486,000",Apartment,3.5,GF,97,1.0,2022.0,2022.0,Uvrier,1958,46.2565,7.417899999999999,Canton du Valais
1142,"1,490,000",Row house,5.5,GF,140,4.0,1994.0,2010.0,Bachenbülach,8184,47.5016,8.5451,Kanton Zürich
1143,"1,960,000",Multi-family house,13.0,GF,359,5.0,1949.0,2018.0,Basel,4055,47.5626,7.5667,Kanton Basel-Stadt
1144,"2,650,000",Villa,6.0,GF,168,4.0,1923.0,1923.0,Basel,4059,47.5309,7.5939,Kanton Basel-Stadt
1145,"1,095,000",Single house,4.5,GF,108,4.0,1950.0,2022.0,Bern,3018,46.9364,7.3906,Canton de Berne
1146,"1,400,000",Multi-family house,8.5,GF,195,3.0,1967.0,2020.0,Bremgarten AG,5620,47.3535,8.32985,Kanton Aargau
1147,"1,200,000",Single house,6.0,GF,145,4.0,1926.0,2016.0,Buchs AG,5033,47.3937,8.0879,Kanton Aargau
1148,"1,290,000",Single house,7.0,GF,200,1.0,2022.0,2022.0,Böttstein,5314,47.5692,8.238,Kanton Aargau
1149,"1,380,000",Villa,9.5,GF,,3.0,1987.0,1987.0,Egerkingen,4622,47.3258,7.7964,Kanton Solothurn
1150,"1,380,000",Single house,6.0,GF,200,4.0,2022.0,2022.0,Glarus Süd,8762,47.0131,9.088733333333332,Kanton Glarus
1151,"1,295,000",Single house,5.5,3,160,3.0,2021.0,2021.0,Hallwil,5705,47.3265,8.1779,Kanton Aargau
1152,"1,998,000",Multi-family house,19.5,GF,190,3.0,1923.0,1998.0,Ingenbohl,6440,47.0009,8.5956,Kanton Schwyz
1153,"9,999,999",Single house,9.5,GF,560,2.0,2010.0,2017.0,La Brévine,2406,46.9559,6.586475,Neuchâtel
1154,"1,270,000",Single house,6.5,GF,196,2.0,2022.0,2022.0,Matran,1753,46.7869,7.0916,Canton de Fribourg
1155,"1,180,000",Single house,5.5,GF,210,1.0,2023.0,2023.0,Moosleerau,5054,47.2772,8.071399999999999,Kanton Aargau
1156,"1,280,000",Single house,5.5,GF,210,1.0,2023.0,2023.0,Moosleerau,5054,47.2772,8.071399999999999,Kanton Aargau
1157,"1,090,000",Row house,6.5,GF,167,3.0,2022.0,2022.0,Obergösgen,4653,47.3642,7.9541,Kanton Solothurn
1158,"1,690,000",Bifamiliar house,7.5,GF,248,4.0,2022.0,2022.0,Oberlunkhofen,8917,47.3125,8.3977,Kanton Aargau
1159,"830,000",Row house,4.0,GF,,4.0,1996.0,2022.0,Ramlinsburg,4433,47.4502,7.7682,Kanton Basel-Landschaft
1160,"1,080,000",Row house,6.5,GF,210,4.0,,,Siglistorf,5462,47.5387,8.387,Kanton Aargau
1161,"1,265,000",Row house,6.5,GF,210,4.0,,,Siglistorf,5462,47.5387,8.387,Kanton Aargau
1162,"1,090,000",Row house,6.5,GF,167,3.0,2022.0,2022.0,Obergösgen,4653,47.3642,7.9541,Kanton Solothurn
1163,"1,690,000",Bifamiliar house,7.5,GF,248,4.0,2022.0,2022.0,Oberlunkhofen,8917,47.3125,8.3977,Kanton Aargau
1164,"830,000",Row house,4.0,GF,,4.0,1996.0,2022.0,Ramlinsburg,4433,47.4502,7.7682,Kanton Basel-Landschaft
1165,"1,080,000",Row house,6.5,GF,210,4.0,,,Siglistorf,5462,47.5387,8.387,Kanton Aargau
1166,"1,265,000",Row house,6.5,GF,210,4.0,,,Siglistorf,5462,47.5387,8.387,Kanton Aargau
1167,"2,650,000",Single house,8.0,GF,194,3.0,1982.0,2021.0,Thônex,1226,46.1961,6.2046,Genève
1168,"4,950,000",Rustico,12.0,GF,270,2.0,,2014.0,Vogorno,6632,46.2246,8.8845,Ticino
1169,"3,050,000",Single house,6.5,GF,245,3.0,1986.0,2013.0,Weggis,6353,47.0313,8.4242,Kanton Luzern
1170,"1,790,000",Multi-family house,12.0,GF,308,3.0,1900.0,2016.0,Zullwil,4234,47.388,7.6036,Kanton Solothurn
1171,"10,000,000",Multi-family house,2.5,GF,666,7.0,1912.0,2000.0,Zürich,8004,47.3789,8.5204,Kanton Zürich
1172,"5,800,000",Multi-family house,18.0,GF,350,5.0,1895.0,2019.0,Zürich,8038,47.342,8.5352,Kanton Zürich
1173,"1,200,000",Single house,7.5,GF,220,1.0,1986.0,1986.0,Acquarossa,6716,46.4528,8.932166666666667,Ticino
1174,"885,000",Single house,4.5,GF,164,1.0,1983.0,1983.0,Agno,6982,46.0005,8.9028,Ticino
1175,"900,000",Row house,4.5,4,140,4.0,1984.0,2017.0,Agno,6982,46.0005,8.9028,Ticino
1176,"550,000",Chalet,5.0,GF,130,2.0,1950.0,2000.0,Airolo,6780,46.5272,8.614899999999999,Ticino
1177,"800,000",Single house,5.5,GF,116,4.0,,2015.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft
1178,"2,300,000",Multi-family house,,GF,260,4.0,1912.0,1912.0,Allschwil,4123,47.5451,7.5375,Kanton Basel-Landschaft
1179,"1,100,000",Row house,5.5,GF,163,3.0,2015.0,2015.0,Altdorf UR,6460,46.8877,8.641066666666667,Kanton Uri
1180,"1,490,000",Single house,6.5,GF,,3.0,2017.0,2017.0,Amlikon-Bissegg,8514,47.5588,9.0353,Kanton Thurgau
1181,"1,550,000",Single house,5.5,GF,171,1.0,1984.0,2014.0,Andwil SG,9204,47.4372,9.279,Kanton St. Gallen
1182,"1,220,000",Row house,5.5,GF,,3.0,2023.0,2023.0,Apples,1143,46.555,6.4166,Canton de Vaud
1183,"695,000",Single house,4.5,GF,144,1.0,,,Aproz (Nendaz),1994,46.2038,7.307,Canton du Valais
1184,"1,490,000",Chalet,6.0,GF,220,1.0,2006.0,2015.0,Arbaz,1974,46.3002,7.3731,Canton du Valais
1185,"1,700,000",Chalet,7.5,2,225,2.0,2016.0,2019.0,Arbaz,1974,46.3002,7.3731,Canton du Valais
1186,"1,840,000",Chalet,5.5,GF,,1.0,,,Arbaz,1974,46.3002,7.3731,Canton du Valais
1187,"1,625,000",Single house,4.5,GF,,2.0,1978.0,1978.0,Arbedo,6517,46.1987,9.086,Ticino
1188,"1,300,000",Bifamiliar house,4.5,GF,155,3.0,1982.0,1982.0,Arni,8905,47.317,8.428600000000001,Kanton Aargau
1189,"1,030,000",Single house,5.5,GF,181,1.0,2021.0,2021.0,Arogno,6822,45.9571,8.9929,Ticino
1190,"2,800,000",Single house,8.0,GF,202,1.0,1960.0,1960.0,Ascona,6612,46.1477,8.772,Ticino
1191,"450,000",Single house,4.5,GF,115,1.0,1990.0,1990.0,Astano,6999,46.0153,8.8163,Ticino
1192,"3,200,000",Single house,12.0,GF,450,1.0,1993.0,1993.0,Asuel,2954,47.3911,7.2051,Jura
1193,"2,750,000",Single house,10.5,GF,293,1.0,1996.0,2006.0,Bad Ragaz,7310,46.9969,9.4731,Kanton St. Gallen
1194,"1,790,000",Multi-family house,,GF,,3.0,1965.0,1997.0,Bad Zurzach,5330,47.5859,8.292,Kanton Aargau
1195,"1,190,000",Row house,6.5,GF,150,1.0,1988.0,1988.0,Baden / Dättwil,5405,47.4733,8.297899999999998,Kanton Aargau
1196,"1,130,000",Single house,7.0,GF,240,2.0,1974.0,1974.0,Balerna,6828,45.8432,9.0077,Ticino
1197,"2,250,000",Villa,10.5,GF,537,1.0,1900.0,1900.0,Balerna,6828,45.8432,9.0077,Ticino
1198,"1,550,000",Row house,5.5,GF,198,1.0,2000.0,2000.0,Bassersdorf,8303,47.4404,8.6304,Kanton Zürich
1199,"830,000",Chalet,4.5,GF,195,1.0,2008.0,2008.0,Bedretto,6781,46.489,8.497399999999999,Ticino
1200,"1,550,000",Row house,5.5,GF,198,1.0,2000.0,2000.0,Bassersdorf,8303,47.4404,8.6304,Kanton Zürich
1201,"830,000",Chalet,4.5,GF,195,1.0,2008.0,2008.0,Bedretto,6781,46.489,8.497399999999999,Ticino
1202,"2,150,000",Multi-family house,,GF,,4.0,1996.0,1996.0,Beinwil am See,5712,47.2665,8.2086,Kanton Aargau
1203,"1,095,000",Row house,5.5,GF,157,3.0,1993.0,1993.0,Bellikon,5454,47.3916,8.3494,Kanton Aargau
1204,"950,000",Bifamiliar house,6.0,GF,176,1.0,,,Berneck,9442,47.4331,9.60715,Kanton Appenzell Innerrhoden
1205,"660,000",Villa,8.0,GF,170,2.0,,,Bieudron (Nendaz),1996,46.1743,7.302725,Canton du Valais
1206,"2,100,000",Single house,6.5,GF,189,3.0,2002.0,2002.0,Binningen,4102,47.5367,7.5677,Kanton Basel-Landschaft
1207,"990,000",Single house,5.5,GF,173,2.0,2022.0,2022.0,Bioggio,6934,46.0151,8.9127,Ticino
1208,"1,450,000",Bifamiliar house,5.5,GF,180,1.0,,,Birmenstorf AG,5413,47.4558,8.2562,Kanton Aargau
1209,"2,690,000",Villa,11.0,GF,,1.0,1985.0,1985.0,Bosco Luganese,6935,46.0301,8.9055,Ticino
1210,"1,400,000",Single house,4.5,GF,175,2.0,2022.0,2022.0,Breganzona,6932,46.009,8.9274,Ticino
1211,"2,000,000",Bifamiliar house,8.0,GF,200,3.0,,2010.0,Breganzona,6932,46.009,8.9274,Ticino
1212,"2,900,000",Villa,9.0,GF,248,2.0,,2004.0,Breganzona,6932,46.009,8.9274,Ticino
1213,"3,300,000",Villa,9.0,GF,484,1.0,1970.0,1970.0,Breganzona,6932,46.009,8.9274,Ticino
1214,"1,900,000",Villa,4.5,GF,363,1.0,1987.0,1987.0,Breggia,6835,45.867,9.0397,Ticino
1215,"860,000",Farm house,10.0,GF,216,1.0,,2008.0,Bressaucourt,2904,47.3842,7.039,Jura
1216,"850,000",Single house,5.5,GF,152,2.0,,,Brissago,6614,46.133,8.714500000000001,Ticino
1217,"1,150,000",Bifamiliar house,5.5,GF,177,3.0,2011.0,2011.0,Brugg,5200,47.4864,8.2112,Kanton Aargau
1218,"1,550,000",Single house,6.5,GF,152,3.0,2009.0,2009.0,Buchs ZH,8107,47.4588,8.437,Kanton Zürich
1219,"2,200,000",Single house,8.5,GF,430,1.0,2017.0,2017.0,Burg AG,5736,47.2339,8.178,Kanton Aargau
1220,"1,850,000",Terrace house,5.0,GF,145,1.0,1976.0,2015.0,Bussigny,1030,46.5534,6.5508,Canton de Vaud
1221,"6,000,000",Multi-family house,,GF,,1.0,,,Bussigny,1030,46.5534,6.5508,Canton de Vaud
1222,"1,239,000",Single house,5.5,GF,112,4.0,1859.0,2022.0,Bäretswil,8344,47.3389,8.8715,Kanton Zürich
1223,"4,200,000",Villa,10.0,GF,613,1.0,,,Cadempino,6814,46.0339,8.933066666666667,Ticino
1224,"1,650,000",Bifamiliar house,8.0,GF,260,2.0,,,Camorino,6528,46.1577,9.0119,Ticino
1225,"1,250,000",Single house,4.5,GF,144,3.0,2006.0,2006.0,Canobbio,6952,46.0365,8.9676,Ticino
1226,"1,850,000",Villa,9.0,GF,350,1.0,,,Canobbio,6952,46.0365,8.9676,Ticino
1227,"780,000",Single house,3.5,GF,150,1.0,1999.0,1999.0,Carabietta,6919,45.9687,8.8996,Ticino
1228,"790,000",Single house,5.5,GF,228,1.0,2010.0,2010.0,Caslano,6987,45.9681,8.8804,Ticino
1229,"1,140,000",Single house,5.5,GF,200,1.0,,,Caslano,6987,45.9681,8.8804,Ticino
1230,"4,300,000",Single house,6.0,GF,200,2.0,,,Castagnola,6976,45.9991,8.9815,Ticino
1231,"1,050,000",Single house,4.0,GF,43,1.0,,,Chambésy,1292,46.2375,6.1511,Genève
1232,"1,390,000",Chalet,10.0,GF,260,3.0,1900.0,2005.0,Champéry,1874,46.1588,6.846,Canton du Valais
1233,"1,450,000",Chalet,6.5,GF,,1.0,2006.0,2006.0,Charmey (Gruyère),1637,46.594,7.1959,Canton de Fribourg
1234,"1,690,000",Row house,6.5,GF,176,4.0,,,Chavannes-de-Bogis,1279,46.34,6.16305,Canton de Vaud
1235,"790,000",Single house,5.5,GF,140,1.0,1870.0,1998.0,Châtel-St-Denis,1618,46.5344,6.937,Canton de Fribourg
1236,"2,400,000",Villa,6.5,GF,360,1.0,1980.0,1980.0,Cimo,6992,46.0053,8.88555,Ticino
1237,"1,150,000",Single house,6.5,GF,220,2.0,,,Coldrerio,6877,45.854,8.986,Ticino
1238,"10,900,000",Single house,,GF,350,1.0,,,Cologny,1223,46.2228,6.1808,Genève
1239,"790,000",Single house,5.5,GF,140,1.0,1870.0,1998.0,Châtel-St-Denis,1618,46.5344,6.937,Canton de Fribourg
1240,"2,400,000",Villa,6.5,GF,360,1.0,1980.0,1980.0,Cimo,6992,46.0053,8.88555,Ticino
1241,"1,150,000",Single house,6.5,GF,220,2.0,,,Coldrerio,6877,45.854,8.986,Ticino
1242,"10,900,000",Single house,,GF,350,1.0,,,Cologny,1223,46.2228,6.1808,Genève
1243,"1,350,000",Villa,6.5,GF,156,2.0,2020.0,2020.0,Coméraz(Grimisuat),1971,46.2486,7.3796,Canton du Valais
1244,"2,980,000",Single house,7.5,GF,180,1.0,1960.0,2020.0,Corseaux,1802,46.4523,6.817,Canton de Vaud
1245,"1,130,000",Single house,6.5,GF,317,1.0,1990.0,2011.0,Courchapoix,2825,47.3488,7.4522,Jura
1246,"500,000",Multi-family house,,GF,,1.0,1982.0,2011.0,Courfaivre,2853,47.3298,7.2802,Jura
1247,"3,500,000",Chalet,5.0,GF,356,3.0,2012.0,2012.0,Crans-Montana,3963,46.3282,7.49826,Canton du Valais
1248,"1,990,000",Bifamiliar house,6.5,GF,222,3.0,1984.0,2021.0,Crissier,1023,46.5563,6.5775500000000005,Canton de Vaud
1249,"1,095,000",Single house,5.5,GF,160,1.0,,,Cugnasco,6516,46.1955,8.9135,Ticino
1250,"1,295,000",Single house,6.5,1,185,1.0,2007.0,2007.0,Cugy FR,1482,46.8109,6.8939,Canton de Fribourg
1251,"2,550,000",Single house,5.5,GF,295,1.0,1976.0,1976.0,Cureglia,6944,46.0375,8.9441,Ticino
1252,"5,500,000",Villa,5.5,GF,400,1.0,,,Cureglia,6944,46.0375,8.9441,Ticino
1253,"1,850,000",Villa,6.5,GF,250,3.0,,,Davesco-Soragno,6964,46.0325,8.9862,Ticino
1254,"1,680,000",Single house,4.5,GF,178,1.0,1979.0,1979.0,Dornach,4143,47.4766,7.6243,Kanton Solothurn
1255,"4,200,000",Multi-family house,,GF,,3.0,1967.0,2021.0,Däniken SO,4658,47.3488,7.9777,Kanton Solothurn
1256,"860,000",Single house,4.5,GF,,2.0,,,Döttingen,5312,47.56,8.253,Kanton Aargau
1257,"1,540,000",Single house,6.5,GF,150,4.0,1994.0,1994.0,Ebikon,6030,47.0799,8.3417,Kanton Luzern
1258,"1,740,000",Bifamiliar house,5.5,GF,132,3.0,2022.0,2022.0,Ecublens,1024,46.5288,6.5586,Canton de Vaud
1259,"3,650,000",Villa,8.0,GF,,1.0,,,Ecublens VD,1024,46.5288,6.5586,Canton de Vaud
1260,"5,800,000",Single house,12.5,GF,1300,4.0,1990.0,1990.0,Egerkingen,4622,47.3258,7.7964,Kanton Solothurn
1261,"1,350,000",Bifamiliar house,6.5,GF,193,4.0,1996.0,2017.0,Ehrendingen,5420,47.4943,8.3468,Kanton Aargau
1262,"1,000,000",Bifamiliar house,4.5,GF,127,2.0,1924.0,1924.0,Ennetbaden,5408,47.4804,8.3235,Kanton Aargau
1263,"3,990,000",Single house,7.5,GF,248,1.0,2003.0,2021.0,Epalinges,1066,46.5507,6.6685,Canton de Vaud
1264,"1,125,000",Multi-family house,9.5,GF,192,3.0,1932.0,1972.0,Eppenberg-Wöschnau,5012,47.3732,8.019466666666666,Kanton Solothurn
1265,"750,000",Single house,5.5,GF,122,3.0,1982.0,1982.0,Erschwil,4228,47.3716,7.5445,Kanton Solothurn
1266,"970,000",Single house,5.5,GF,125,3.0,1971.0,1991.0,Eschlikon,8360,47.4532,8.9609,Kanton Thurgau
1267,"1,200,000",Single house,5.5,GF,170,1.0,2021.0,2021.0,Estavayer-le-Lac,1470,46.8317,6.839625,Canton de Fribourg
1268,"1,200,000",Villa,5.5,GF,175,1.0,2021.0,2021.0,Estavayer-le-Lac,1470,46.8317,6.839625,Canton de Fribourg
1269,"1,200,000",Single house,5.5,GF,170,1.0,2021.0,2021.0,Estavayer-le-Lac,1470,46.8317,6.839625,Canton de Fribourg
1270,"1,650,000",Row house,5.5,GF,170,3.0,1992.0,2019.0,Fehraltorf,8320,47.387,8.75,Kanton Zürich
1271,"1,150,000",Single house,5.5,GF,145,1.0,1981.0,1981.0,Fischenthal,8496,47.3411,8.9514,Kanton Zürich
1272,"595,000",Single house,9.5,GF,305,4.0,1740.0,1740.0,Flawil,9230,47.4086,9.194966666666666,Kanton St. Gallen
1273,"599,000",Single house,6.5,GF,155,1.0,1987.0,2016.0,Fontenais,2902,47.3998,7.0793,Jura
1274,"1,475,000",Bifamiliar house,5.5,GF,136,3.0,2007.0,2021.0,Füllinsdorf,4414,47.5109,7.732,Kanton Basel-Landschaft
1275,"1,690,000",Villa,5.5,GF,222,1.0,2018.0,2018.0,Genestrerio,6853,45.8631,8.9546,Ticino
1276,"6,500,000",Single house,11.0,GF,600,1.0,1869.0,2018.0,Genolier,1272,46.4362,6.2204,Canton de Vaud
1277,"1,150,000",Single house,5.5,GF,145,1.0,1981.0,1981.0,Fischenthal,8496,47.3411,8.9514,Kanton Zürich
1278,"595,000",Single house,9.5,GF,305,4.0,1740.0,1740.0,Flawil,9230,47.4086,9.194966666666666,Kanton St. Gallen
1279,"599,000",Single house,6.5,GF,155,1.0,1987.0,2016.0,Fontenais,2902,47.3998,7.0793,Jura
1280,"1,475,000",Bifamiliar house,5.5,GF,136,3.0,2007.0,2021.0,Füllinsdorf,4414,47.5109,7.732,Kanton Basel-Landschaft
1281,"1,690,000",Villa,5.5,GF,222,1.0,2018.0,2018.0,Genestrerio,6853,45.8631,8.9546,Ticino
1282,"6,500,000",Single house,11.0,GF,600,1.0,1869.0,2018.0,Genolier,1272,46.4362,6.2204,Canton de Vaud
1283,"1,890,000",Row house,7.0,GF,180,1.0,2000.0,2021.0,Genthod,1294,46.2637,6.1614,Genève
1284,"420,000",Row house,5.5,GF,120,3.0,1912.0,2009.0,Glarus,8750,47.0369,9.020733333333334,Kanton Glarus
1285,"650,000",Single house,8.5,GF,,4.0,,,Glarus,8750,47.0369,9.020733333333334,Kanton Glarus
1286,"1,290,000",Single house,5.5,GF,160,3.0,2008.0,2008.0,Glattfelden,8192,47.5681,8.48825,Kanton Zürich
1287,"895,000",Single house,6.5,GF,220,1.0,1931.0,2002.0,Gontenschwil,5728,47.2676,8.1415,Kanton Aargau
1288,"1,160,000",Multi-family house,,GF,,3.0,1919.0,1919.0,Gossau SG,9200,47.4178,9.2514,Kanton St. Gallen
1289,"1,660,000",Single house,7.0,GF,173,1.0,2001.0,2001.0,Gossau ZH,8626,47.2912,8.789,Kanton Zürich
1290,"2,950,000",Single house,10.5,GF,255,1.0,,,Grand-Lancy,1212,46.1897,6.1189,Genève
1291,"1,080,000",Single house,5.5,GF,160,3.0,,,Grellingen,4203,47.439,7.5866,Kanton Basel-Landschaft
1292,"1,385,000",Single house,5.5,GF,180,3.0,2023.0,2023.0,Grellingen,4203,47.439,7.5866,Kanton Basel-Landschaft
1293,"1,200,000",Single house,8.5,GF,234,3.0,1994.0,2022.0,Gretzenbach,5014,47.3541,7.9996,Kanton Solothurn
1294,"5,950,000",Chalet,9.0,GF,560,1.0,2022.0,2022.0,Gryon,1882,46.2868,7.1252,Canton de Vaud
1295,"1,140,000",Single house,5.5,GF,155,2.0,1977.0,2018.0,Gächlingen,8214,47.7111,8.4965,Kanton Schaffhausen
1296,"910,000",Single house,5.5,GF,190,1.0,2023.0,2023.0,Heimiswil,3412,47.0515,7.6611,Canton de Berne
1297,"849,000",Row house,5.5,GF,123,1.0,1989.0,1989.0,Hendschiken,5604,47.3846,8.2159,Kanton Aargau
1298,"1,995,000",Bifamiliar house,6.5,GF,172,4.0,1995.0,2022.0,Hombrechtikon,8634,47.2558,8.7634,Kanton Zürich
1299,"810,000",Row house,5.5,GF,147,3.0,2018.0,2018.0,Hornussen,5075,47.5016,8.0625,Kanton Aargau
1300,"2,300,000",Farm house,26.0,GF,732,3.0,1900.0,1900.0,Horriwil,4557,47.1803,7.6256,Kanton Solothurn
1301,"2,850,000",Single house,12.0,GF,365,4.0,1783.0,2021.0,Hägglingen,5607,47.39,8.2576,Kanton Aargau
1302,"1,050,000",Single house,5.5,GF,,3.0,1929.0,1929.0,Illnau-Effretikon,8307,47.4374,8.7075,Kanton Zürich
1303,"960,000",Single house,3.5,GF,139,2.0,2003.0,2016.0,Intragna,6655,46.1691,8.662533333333334,Ticino
1304,"1,900,000",Villa,6.5,GF,300,2.0,1967.0,2014.0,Intragna,6655,46.1691,8.662533333333334,Ticino
1306,"3,450,000",Single house,8.5,2,262,2.0,1974.0,2014.0,Jona,8645,47.232,8.84,Kanton St. Gallen
1307,"2,100,000",Multi-family house,,GF,,1.0,,,Kirchberg SG,9533,47.4253,9.02295,Kanton St. Gallen
1308,"1,190,000",Bifamiliar house,5.5,GF,153,1.0,1973.0,2017.0,Kirchdorf,5416,47.499,8.2801,Kanton Aargau
1309,"5,500,000",Chalet,10.0,3,350,3.0,1939.0,1939.0,Klosters-Serneus,7250,46.8475,9.9649,Kanton Graubünden
1310,"1,465,000",Single house,6.0,GF,113,2.0,1974.0,1974.0,Kollbrunn,8483,47.4557,8.7783,Kanton Zürich
1311,"1,250,000",Single house,5.5,GF,103,2.0,1962.0,1962.0,Kriens,6010,47.0199,8.262525,Kanton Luzern
1312,"870,000",Single house,5.5,GF,113,1.0,1940.0,2017.0,Küblis,7240,46.9253,9.7955,Kanton Graubünden
1313,"9,999,999",Chalet,9.5,2,560,3.0,2010.0,2017.0,La Brévine,2406,46.9559,6.586475,Neuchâtel
1314,"9,999,999",Single house,9.5,GF,560,2.0,2010.0,2017.0,La Brévine,2406,46.9559,6.586475,Neuchâtel
1315,"610,000",Bifamiliar house,8.0,GF,230,2.0,1830.0,2014.0,La Vraconnaz,1454,46.8434,6.4705,Canton de Vaud
1316,"920,000",Single house,4.5,GF,193,3.0,1950.0,2005.0,Langenbruck,4438,47.3577,7.7711,Kanton Basel-Landschaft
1317,"699,000",Single house,5.5,3,140,1.0,,2018.0,Laupersdorf,4712,47.3128,7.6569,Kanton Solothurn
