,price,type,room_num,floor,area_m2,floors_num,year_built,last_refurbishment,address
1258,"CHF750,000.–",Single house,5.5,,122 m2,3.0,1982.0,,"Käselstrasse 19, 4228 Erschwil"
1259,"CHF970,000.–",Single house,5.5,,125 m2,3.0,1971.0,1991.0,"Zelgliweg 13, 8360 Eschlikon"
1260,"CHF1,200,000.–",Single house,5.5,,170 m2,,2021.0,,1470 Estavayer-le-Lac
1261,"CHF1,200,000.–",Villa,5.5,,175 m2,,2021.0,,1470 Estavayer-le-Lac
1262,"CHF1,200,000.–",Single house,5.5,,170 m2,,2021.0,,1470 Estavayer-le-Lac
1263,"CHF1,650,000.–",Row house,5.5,,170 m2,3.0,1992.0,2019.0,"Tisliacherstrasse 12, 8320 Fehraltorf"
1264,"CHF1,150,000.–",Single house,5.5,,145 m2,,1981.0,,"Oberbodenstrasse, 8496 Fischenthal"
1265,"CHF595,000.–",Single house,9.5,,305 m2,4.0,1740.0,,"Obergatt 1668, 9230 Flawil"
1266,"CHF599,000.–",Single house,6.5,,155 m2,,1987.0,2016.0,2902 Fontenais
1267,"CHF1,475,000.–",Bifamiliar house,5.5,,136 m2,3.0,2007.0,2021.0,"Im Mättli 6, 4414 Füllinsdorf"
1268,"CHF1,690,000.–",Villa,5.5,,222 m2,,2018.0,,6853 Genestrerio
1269,"CHF6,500,000.–",Single house,11.0,,600 m2,,1869.0,2018.0,1272 Genolier
1270,"CHF1,150,000.–",Single house,5.5,,145 m2,,1981.0,,"Oberbodenstrasse, 8496 Fischenthal"
1271,"CHF595,000.–",Single house,9.5,,305 m2,4.0,1740.0,,"Obergatt 1668, 9230 Flawil"
1272,"CHF599,000.–",Single house,6.5,,155 m2,,1987.0,2016.0,2902 Fontenais
1273,"CHF1,475,000.–",Bifamiliar house,5.5,,136 m2,3.0,2007.0,2021.0,"Im Mättli 6, 4414 Füllinsdorf"
1274,"CHF1,690,000.–",Villa,5.5,,222 m2,,2018.0,,6853 Genestrerio
1275,"CHF6,500,000.–",Single house,11.0,,600 m2,,1869.0,2018.0,1272 Genolier
1276,"CHF1,890,000.–",Row house,7.0,,180 m2,,2000.0,2021.0,1294 Genthod
1277,"CHF420,000.–",Row house,5.5,,120 m2,3.0,1912.0,2009.0,"Abläschstrasse 53, 8750 Glarus"
1278,"CHF650,000.–",Single house,8.5,,,4.0,,,"Löwengasse 19, 8750 Glarus"
1279,"CHF1,290,000.–",Single house,5.5,,160 m2,3.0,2008.0,,"Mühlestrasse 34, 8192 Glattfelden"
1280,"CHF895,000.–",Single house,6.5,,220 m2,,1931.0,2002.0,"Dorfstrasse 494, 5728 Gontenschwil"
1281,"CHF1,160,000.–",Multi-family house,,,,3.0,1919.0,,9200 Gossau SG
1282,"CHF1,660,000.–",Single house,7.0,,173 m2,,2001.0,,8626 Gossau ZH
1283,"CHF2,950,000.–",Single house,10.5,,255 m2,,,,1212 Grand-Lancy
1284,"CHF1,080,000.–",Single house,5.5,,160 m2,3.0,,,"Martisackerweg, 4203 Grellingen"
1285,"CHF1,385,000.–",Single house,5.5,,180 m2,3.0,2023.0,,"Martisackerweg, 4203 Grellingen"
1286,"CHF1,200,000.–",Single house,8.5,,234 m2,3.0,1994.0,2022.0,"Ursiacker 10, 5014 Gretzenbach"
1287,"CHF5,950,000.–",Chalet,9.0,,560 m2,,2022.0,,1882 Gryon
1288,"CHF1,140,000.–",Single house,5.5,,155 m2,2.0,1977.0,2018.0,"Hanenbüelstieg 4, 8214 Gächlingen"
1289,"CHF910,000.–",Single house,5.5,,190 m2,,2023.0,,"Dorfstrasse, 3412 Heimiswil"
1290,"CHF849,000.–",Row house,5.5,,123 m2,,1989.0,,5604 Hendschiken
1291,"CHF1,995,000.–",Bifamiliar house,6.5,,172 m2,4.0,1995.0,2022.0,"Frohmattweg 2, 8634 Hombrechtikon"
1292,"CHF810,000.–",Row house,5.5,,147 m2,3.0,2018.0,,"Hauptsrtasse 555, 5075 Hornussen"
1293,"CHF2,300,000.–",Farm house,26.0,,732 m2,3.0,1900.0,,"Oekingenstrasse 9, 4557 Horriwil"
1294,"CHF2,850,000.–",Single house,12.0,,365 m2,4.0,1783.0,2021.0,5607 Hägglingen
1295,"CHF1,050,000.–",Single house,5.5,,,3.0,1929.0,,"Lindauerstrasse 21, 8307 Illnau-Effretikon"
1296,"CHF960,000.–",Single house,3.5,,139 m2,2.0,2003.0,2016.0,"Via Gottardo Piazzoni, 6655 Intragna"
1297,"CHF1,900,000.–",Villa,6.5,,300 m2,2.0,1967.0,2014.0,"Via calezzo 12, 6655 Intragna"
1298,"CHF3,450,000.–",Single house,8.5,2,262 m2,2.0,1974.0,2014.0,8645 Jona
1299,"CHF2,100,000.–",Multi-family house,,,,,,,"Gähwilerstrasse 16, 9533 Kirchberg SG"
1300,"CHF1,190,000.–",Bifamiliar house,5.5,,153 m2,,1973.0,2017.0,5416 Kirchdorf
1301,"CHF1,465,000.–",Single house,6.0,,113 m2,2.0,1974.0,,"Vorder Bähntalstrasse 1, 8483 Kollbrunn"
1302,"CHF1,250,000.–",Single house,5.5,,103 m2,2.0,1962.0,,"Zielweg 5, 6010 Kriens"
1303,"CHF870,000.–",Single house,5.5,,113 m2,,1940.0,2017.0,"Dalvazza 11, 7240 Küblis"
1304,"CHF9,999,999.–",Chalet,9.5,2,560 m2,3.0,2010.0,2017.0,"Musterstrasse 999, 2406 La Brévine"
1305,"CHF9,999,999.–",Single house,9.5,,560 m2,2.0,2010.0,2017.0,"Musterstrasse 999, 2406 La Brévine"
1306,"CHF610,000.–",Bifamiliar house,8.0,,230 m2,2.0,1830.0,2014.0,1454 La Vraconnaz
1307,"CHF920,000.–",Single house,4.5,,193 m2,3.0,1950.0,2005.0,"Hausmattstrasse 5, 4438 Langenbruck"
1308,"CHF699,000.–",Single house,5.5,3,140 m2,,,2018.0,4712 Laupersdorf
1309,"CHF870,000.–",Single house,5.5,,113 m2,,1940.0,2017.0,"Dalvazza 11, 7240 Küblis"
1310,"CHF9,999,999.–",Chalet,9.5,2,560 m2,3.0,2010.0,2017.0,"Musterstrasse 999, 2406 La Brévine"
1311,"CHF9,999,999.–",Single house,9.5,,560 m2,2.0,2010.0,2017.0,"Musterstrasse 999, 2406 La Brévine"
1312,"CHF610,000.–",Bifamiliar house,8.0,,230 m2,2.0,1830.0,2014.0,1454 La Vraconnaz
1313,"CHF920,000.–",Single house,4.5,,193 m2,3.0,1950.0,2005.0,"Hausmattstrasse 5, 4438 Langenbruck"
1314,"CHF699,000.–",Single house,5.5,3,140 m2,,,2018.0,4712 Laupersdorf
1315,"CHF2,100,000.–",Single house,4.5,,,2.0,,,"Rte d'Oron 68, 1010 Lausanne"
1316,"CHF1,980,000.–",Chalet,4.0,,145 m2,3.0,,2008.0,"Fontenelle, 1934 Le Châble VS"
1317,"CHF1,800,000.–",Multi-family house,,,320 m2,,,,"Route de la Fromagerie 10, 2712 Le Fuet"
1318,"CHF2,100,000.–",Bifamiliar house,6.5,,234 m2,3.0,2022.0,,"Ferrajoz-Millière, 1052 Le Mont-sur-Lausanne"
1319,"CHF3,950,000.–",Single house,15.0,,400 m2,4.0,2004.0,,1052 Le Mont-sur-Lausanne
1320,"CHF1,090,000.–",Single house,5.5,,165 m2,3.0,2022.0,,"Oberdorfstrasse, 5325 Leibstadt"
1321,"CHF1,790,000.–",Chalet,7.0,,200 m2,2.0,1975.0,2014.0,"Rte de la Délège 55, 3963 Lens"
1322,"CHF1,350,000.–",Villa,10.5,,310 m2,,1974.0,,6853 Ligornetto
1323,"CHF1,350,000.–",Single house,5.5,,,,,,"Via Pezza Venerdì, 6616 Losone"
1324,"CHF2,350,000.–",Single house,,,207 m2,,,,6616 Losone
1325,"CHF1,270,000.–",Bifamiliar house,5.0,,160 m2,,2022.0,,6953 Lugaggia
1326,"CHF1,700,000.–",Single house,4.5,,190 m2,2.0,2004.0,,6900 Lugano
1327,"CHF1,740,000.–",Villa,7.0,,290 m2,,1982.0,,"Via delle scuole, 6900 Lugano"
1328,"CHF2,950,000.–",Villa,8.5,,302 m2,,2005.0,,6900 Lugano
1329,"CHF5,850,000.–",Multi-family house,18.0,,756 m2,,,,"Piazza Molino Nuovo, 6900 Lugano"
1330,"CHF7,300,000.–",Villa,7.0,,550 m2,,1989.0,,"Via Vira, 6900 Lugano"
1331,"CHF1,790,000.–",Single house,7.5,,250 m2,3.0,1977.0,2020.0,"Str. di Orte 15, 6968 Lugano"
1332,"CHF1,825,000.–",Single house,5.5,,209 m2,3.0,1975.0,2020.0,"Adelwil 3, 6203 Luzern"
1333,"CHF1,250,000.–",Row house,4.5,,151 m2,4.0,1999.0,,"Magdalenastrasse 38, 4312 Magden"
1334,"CHF1,590,000.–",Villa,5.5,,170 m2,,2021.0,,"Via Guasti, 6983 Magliaso"
1335,"CHF1,350,000.–",Single house,6.5,,193 m2,,1971.0,,6102 Malters
1336,"CHF1,120,000.–",Villa,5.5,,145 m2,,2022.0,,6928 Manno
1337,"CHF1,600,000.–",Single house,7.5,-1,240 m2,4.0,1715.0,1984.0,"Oberdorf 22, 8460 Marthalen"
1338,"CHF1,146,000.–",Single house,7.5,,170 m2,,2023.0,,"Mattenweg, 3860 Meiringen"
1339,"CHF1,460,000.–",Villa,4.5,,,,2018.0,,6818 Melano
1340,"CHF7,000,000.–",Villa,6.5,,400 m2,,2022.0,,"Lungolago Giuseppe Motta, 6815 Melide"
1341,"CHF2,375,000.–",Single house,6.5,,247 m2,,,,"Chem. des Feuillus 11, 1217 Meyrin"
1342,"CHF2,245,000.–",Row house,5.5,,150 m2,3.0,2005.0,2021.0,"Chemin, 1295 Mies"
1343,"CHF6,200,000.–",Single house,11.5,,600 m2,,1782.0,2002.0,1185 Mont-sur-Rolle
1344,"CHF12,500,000.–",Villa,10.0,,695 m2,3.0,2020.0,,6926 Montagnola
1345,"CHF1,450,000.–",Villa,8.5,,430 m2,2.0,1977.0,,6834 Morbio Inferiore
1346,"CHF6,500,000.–",Villa,14.0,,580 m2,,1969.0,2005.0,1110 Morges
1347,"CHF7,800,000.–",Multi-family house,,,2586 m2,,1918.0,2021.0,"Rue Industrielle 82, 2740 Moutier"
1348,"CHF1,425,000.–",Single house,5.5,,160 m2,3.0,2022.0,,9542 Münchwilen TG
1349,"CHF2,995,000.–",Multi-family house,,,680 m2,4.0,1970.0,2017.0,"Saars, 2000 Neuchâtel"
1350,"CHF1,680,000.–",Single house,7.0,3,170 m2,3.0,2007.0,,"Sonnmatt 2, 6206 Neuenkirch"
1351,"CHF1,850,000.–",Single house,8.0,,450 m2,3.0,1987.0,2011.0,"Oberwiesstrasse 34, 8213 Neunkirch"
1352,"CHF950,000.–",Single house,,,,,2020.0,,"Impasse du Tronchet, 1740 Neyruz"
1353,"CHF7,800,000.–",Multi-family house,,,2586 m2,,1918.0,2021.0,"Rue Industrielle 82, 2740 Moutier"
1354,"CHF1,425,000.–",Single house,5.5,,160 m2,3.0,2022.0,,9542 Münchwilen TG
1355,"CHF2,995,000.–",Multi-family house,,,680 m2,4.0,1970.0,2017.0,"Saars, 2000 Neuchâtel"
1356,"CHF1,680,000.–",Single house,7.0,3,170 m2,3.0,2007.0,,"Sonnmatt 2, 6206 Neuenkirch"
1357,"CHF1,850,000.–",Single house,8.0,,450 m2,3.0,1987.0,2011.0,"Oberwiesstrasse 34, 8213 Neunkirch"
1358,"CHF950,000.–",Single house,,,,,2020.0,,"Impasse du Tronchet, 1740 Neyruz"
1359,"CHF870,000.–",Single house,4.0,3,124 m2,3.0,1996.0,2018.0,"Unterrotenweg 11A, 4208 Nunningen"
1360,"CHF3,050,000.–",Single house,8.5,4,250 m2,,2006.0,2021.0,1260 Nyon
1361,"CHF1,180,000.–",Row house,5.5,,200 m2,,2023.0,,"Bachdörfli 17, 8752 Näfels"
1362,"CHF1,690,000.–",Single house,5.5,,220 m2,3.0,1996.0,2017.0,8917 Oberlunkhofen
1363,"CHF1,800,000.–",Single house,10.5,,341 m2,,1996.0,1996.0,"Voa dal 3, 7082 Obervaz"
1364,"CHF1,800,000.–",Multi-family house,10.5,,341 m2,,1969.0,1996.0,"Voa dal 3, 7082 Obervaz"
1365,"CHF2,900,000.–",Bifamiliar house,6.5,,200 m2,,1980.0,2013.0,6315 Oberägeri
1366,"CHF3,500,000.–",Villa,6.5,,443 m2,1.0,2010.0,,6945 Origlio
1367,"CHF760,000.–",Chalet,4.5,,104 m2,2.0,2005.0,,"Chem. du Racca, 1865 Ormont-Dessus"
1368,"CHF765,000.–",Chalet,4.5,,146 m2,2.0,2022.0,,1911 Ovronnaz
1369,"CHF1,375,000.–",Villa,4.5,,115 m2,2.0,1965.0,,"Via Boggia 22, 6900 Paradiso"
1370,"CHF1,460,000.–",Single house,5.0,,288 m2,3.0,2003.0,,"Via Santo Stefano 7A, 6832 Pedrinate"
1371,"CHF1,390,000.–",Single house,7.5,,200 m2,3.0,1968.0,,"Buckstrasse 5, 8422 Pfungen"
1372,"CHF850,000.–",Single house,5.5,,,3.0,1977.0,2019.0,"Rue de la Courtine 20, 2807 Pleigne"
1373,"CHF2,475,000.–",Single house,7.5,,,,2005.0,,6946 Ponte Capriasca
1374,"CHF850,000.–",Villa,7.5,,250 m2,,1965.0,,6988 Ponte Tresa
1375,"CHF2,590,000.–",Single house,4.5,,,2.0,2010.0,,6948 Porza
1376,"CHF6,000,000.–",Multi-family house,12.0,,650 m2,6.0,2022.0,,"Pregassona bassa, 6963 Pregassona"
1377,"CHF1,820,000.–",Bifamiliar house,5.5,,145 m2,2.0,2023.0,,"Robinienweg 50, 4153 Reinach"
1378,"CHF2,780,000.–",Villa,6.5,,250 m2,3.0,2023.0,,"Robinienweg 50, 4153 Reinach"
1379,"CHF2,395,000.–",Single house,6.5,,270 m2,3.0,1980.0,2017.0,5453 Remetschwil
1380,"CHF1,850,000.–",Row house,7.0,,230 m2,4.0,1907.0,2012.0,"Chem. des Clos, 1020 Renens"
1381,"CHF7,900,000.–",Farm house,15.5,,,,,,"Haut de Morges, 1128 Reverolle"
1382,"CHF960,000.–",Single house,5.5,,174 m2,4.0,,,"Neuensteigweg 10, 9424 Rheineck"
1383,"CHF2,900,000.–",Multi-family house,,,1062 m2,,1918.0,2020.0,"Brüggershofstrasse 1, 9424 Rheineck"
1384,"CHF820,000.–",Farm house,7.0,,188 m2,3.0,1820.0,,"Austrasse 5, 8545 Rickenbach ZH"
1385,"CHF6,000,000.–",Villa,11.5,GF,319 m2,4.0,1932.0,2014.0,"Kirchstrasse 11, 4125 Riehen"
1386,"CHF1,070,000.–",Single house,5.5,,149 m2,3.0,2022.0,,"Sonneweg, 5323 Rietheim"
1387,"CHF2,990,000.–",Villa,6.5,,335 m2,,2021.0,,"Piazza grande, 6826 Riva San Vitale"
1388,"CHF1,398,000.–",Single house,5.5,,,2.0,1957.0,2020.0,"Weissensteinweg 6, 4852 Rothrist"
1389,"CHF2,200,000.–",Farm house,7.5,,285 m2,3.0,1828.0,,"Bernstrasse 270, 4852 Rothrist"
1390,"CHF1,250,000.–",Single house,7.0,,250 m2,2.0,1998.0,,6821 Rovio
1391,"CHF2,990,000.–",Villa,6.5,,335 m2,,2021.0,,"Piazza grande, 6826 Riva San Vitale"
1392,"CHF1,398,000.–",Single house,5.5,,,2.0,1957.0,2020.0,"Weissensteinweg 6, 4852 Rothrist"
1393,"CHF2,200,000.–",Farm house,7.5,,285 m2,3.0,1828.0,,"Bernstrasse 270, 4852 Rothrist"
1394,"CHF1,250,000.–",Single house,7.0,,250 m2,2.0,1998.0,,6821 Rovio
1395,"CHF4,300,000.–",Villa,11.5,GF,460 m2,,,,6977 Ruvigliana
1396,"CHF1,029,000.–",Single house,5.5,,206 m2,,2023.0,,"Wiesenweg, 3422 Rüdtligen"
1397,"CHF300,000.–",Chalet,2.5,,,,,,3153 Rüschegg Gambach
1398,"CHF2,590,000.–",Single house,10.0,,245 m2,,1983.0,,1242 SATIGNY
1399,"CHF970,000.–",Row house,4.5,,165 m2,3.0,,,6839 Sagno
1400,"CHF980,000.–",Single house,5.5,GF,175 m2,2.0,2022.0,,"Via Caüsc, 6839 Sagno"
1401,"CHF986,000.–",Villa,4.5,,129 m2,,2016.0,,1991 Salins
1402,"CHF740,000.–",Bifamiliar house,4.5,,100 m2,4.0,,,"Feldeggstrasse 6, 5614 Sarmenstorf"
1403,"CHF1,250,000.–",Single house,5.0,,180 m2,3.0,,,"Kantonsstrasse 9, 8863 Schübelbach"
1404,"CHF2,350,000.–",Single house,6.5,,260 m2,3.0,1988.0,2013.0,"Kornweg 8, 5707 Seengen"
1405,"CHF600,000.–",Single house,5.0,,132 m2,2.0,1880.0,2020.0,"Schesaplanastrasse 15, 7212 Seewis Dorf"
1406,"CHF650,000.–",Chalet,6.0,,100 m2,2.0,1820.0,2002.0,"Crestacalva 6, 7212 Seewis Dorf"
1407,"CHF1,390,000.–",Row house,7.5,,180 m2,5.0,1997.0,2022.0,"Rainweg 33, 8472 Seuzach"
1408,"CHF2,760,000.–",Multi-family house,,GF,250 m2,2.0,1858.0,2020.0,"Püntenstrasse 4b-d, 8472 Seuzach"
1409,"CHF2,010,000.–",Multi-family house,,,196 m2,3.0,1909.0,2008.0,"Sihltalstrasse 13, 8135 Sihlbrugg Station"
1410,"CHF740,000.–",Multi-family house,7.0,,160 m2,4.0,1875.0,2016.0,"Zunzgerstrasse 5, 4450 Sissach"
1411,"CHF2,900,000.–",Villa,7.5,,300 m2,3.0,,,"Località Coste, 6924 Sorengo"
1412,"CHF1,350,000.–",Single house,9.0,,290 m2,4.0,1908.0,2013.0,2072 St-Blaise
1413,"CHF50,000.–",Multi-family house,,,,5.0,1965.0,,9000 St. Gallen
1414,"CHF1,650,000.–",Single house,7.5,,200 m2,3.0,2000.0,2021.0,"Wattbachstrasse 9, 9012 St. Gallen"
1415,"CHF950,000.–",Multi-family house,9.5,3,154 m2,,1927.0,2015.0,"Aarauerstrasse 18, 4656 Starrkirch-Wil"
1416,"CHF950,000.–",Multi-family house,,,,3.0,1927.0,2015.0,"6 Seeblickstr, 4656 Starrkirch-Wil"
1417,"CHF1,000,000.–",Row house,5.5,,135 m2,,,,4332 Stein AG
1418,"CHF1,220,000.–",Row house,5.5,,,3.0,,,6652 Tegna
1419,"CHF1,490,000.–",Bifamiliar house,5.5,,169 m2,3.0,2022.0,,"Oberdorfstrasse, 8478 Thalheim an der Thur"
1420,"CHF1,300,000.–",Multi-family house,,,,,,,"Mönchstrasse 36, 3600 Thun"
1421,"CHF2,900,000.–",Villa,8.0,,290 m2,,,,6808 Torricella
1422,"CHF1,250,000.–",Villa,5.5,1,240 m2,3.0,2004.0,,1733 Treyvaux
1423,"CHF3,490,000.–",Villa,9.0,,200 m2,3.0,1987.0,2012.0,"87 route de Troinex, 1256 Troinex"
1424,"CHF890,000.–",Villa,5.5,,155 m2,3.0,,,"Chenarlier, 1872 Troistorrents"
1425,"CHF720,000.–",Single house,5.0,,104 m2,,,,"Landstrasse 16, 5300 Turgi"
1426,"CHF1,750,000.–",Row house,4.5,,177 m2,,1999.0,2017.0,8707 Uetikon am See
1427,"CHF8,320,000.–",Villa,6.5,,290 m2,2.0,2013.0,,"Langwiesstrasse 12, 8142 Uitikon Waldegg"
1428,"CHF1,150,000.–",Multi-family house,,,,3.0,,2000.0,6833 Vacallo
1429,"CHF1,990,000.–",Single house,7.0,,245 m2,,,,6833 Vacallo
1430,"CHF965,000.–",Multi-family house,,,,,,,1337 Vallorbe
1431,"CHF6,300,000.–",Single house,9.0,,270 m2,,1990.0,2021.0,1253 Vandoeuvres
1432,"CHF13,590,000.–",Chalet,9.0,,524 m2,6.0,2022.0,,1936 Verbier
1433,"CHF8,320,000.–",Villa,6.5,,290 m2,2.0,2013.0,,"Langwiesstrasse 12, 8142 Uitikon Waldegg"
1434,"CHF1,150,000.–",Multi-family house,,,,3.0,,2000.0,6833 Vacallo
1435,"CHF1,990,000.–",Single house,7.0,,245 m2,,,,6833 Vacallo
1436,"CHF965,000.–",Multi-family house,,,,,,,1337 Vallorbe
1437,"CHF6,300,000.–",Single house,9.0,,270 m2,,1990.0,2021.0,1253 Vandoeuvres
1438,"CHF13,590,000.–",Chalet,9.0,,524 m2,6.0,2022.0,,1936 Verbier
1439,"CHF2,950,000.–",Single house,7.0,1,320 m2,2.0,1945.0,2012.0,1290 Versoix
1440,"CHF4,800,000.–",Single house,9.0,,313 m2,,1968.0,2021.0,1290 Versoix
1441,"CHF4,500,000.–",Villa,7.5,,388 m2,3.0,1989.0,2018.0,"lugano, 6921 Vico Morcote"
1442,"CHF1,050,000.–",Row house,4.5,,,3.0,1987.0,1999.0,6966 Villa Luganese
1443,"CHF1,750,000.–",Single house,5.5,,200 m2,2.0,2018.0,,6574 Vira
1444,"CHF860,000.–",Bifamiliar house,4.0,GF,110 m2,2.0,2021.0,,6574 Vira (Gambarogno)
1445,"CHF1,440,000.–",Bifamiliar house,5.5,,180 m2,2.0,2021.0,,6574 Vira (Gambarogno)
1446,"CHF1,200,000.–",Multi-family house,15.0,,260 m2,4.0,1905.0,,"Seestrasse 43, 6354 Vitznau"
1447,"CHF770,000.–",Single house,4.5,,120 m2,2.0,2014.0,,1963 Vétroz
1448,"CHF1,350,000.–",Multi-family house,,,,3.0,1775.0,2021.0,"Bachtelstrasse 9, 8636 Wald ZH"
1449,"CHF3,650,000.–",Multi-family house,,,483 m2,,1856.0,2022.0,"Hauptstrasse 41, 4437 Waldenburg"
1450,"CHF3,200,000.–",Multi-family house,,,276 m2,4.0,1927.0,,"Frohheimstrasse 2, 8304 Wallisellen"
1451,"CHF1,550,000.–",Bifamiliar house,5.5,,133 m2,,1994.0,,8602 Wangen
1452,"CHF1,850,000.–",Bifamiliar house,4.5,4,150 m2,4.0,1999.0,2012.0,"Zielstrasse 63, 8105 Watt"
1453,"CHF1,950,000.–",Bifamiliar house,4.5,,150 m2,3.0,2001.0,2020.0,"Zielstrasse 63, 8105 Watt"
1454,"CHF1,300,000.–",Single house,6.5,,168 m2,,1969.0,2016.0,"Dammstrasse 9, 5210 Windisch"
1455,"CHF1,780,000.–",Bifamiliar house,5.5,,177 m2,3.0,2022.0,,"Chlösterlistrasse 56, 8405 Winterthur"
1456,"CHF1,250,000.–",Single house,7.5,,157 m2,,1970.0,,9300 Wittenbach
1457,"CHF1,850,000.–",Multi-family house,8.0,,250 m2,3.0,1967.0,,"Höhenweg 35, 5610 Wohlen AG"
1458,"CHF980,000.–",Single house,5.5,GF,143 m2,2.0,1912.0,2020.0,"Chnubelacher 109A, 4954 Wyssachen"
1459,"CHF2,780,000.–",Single house,5.5,,196 m2,1.0,1971.0,2015.0,"Prom. des Pins, 1400 Yverdon-les-Bains"
1460,"CHF799,000.–",Terrace house,6.5,,155 m2,3.0,1976.0,2019.0,"Am Stutz, 4314 Zeiningen"
1461,"CHF1,600,000.–",Single house,6.0,,150 m2,3.0,,,"Brunnmattstrasse 18/20, 4528 Zuchwil"
1462,"CHF2,580,000.–",Terrace house,6.5,3,285 m2,3.0,2012.0,,"Rebbergstrasse 62, 5621 Zufikon"
1463,"CHF8,000,000.–",Multi-family house,,,,,,,"Hildastrasse 18, 8004 Zürich"
1464,"CHF9,700,000.–",Multi-family house,,,823 m2,,1939.0,,"Herbartstrasse 3 & 5, 8004 Zürich"
1465,"CHF9,590,000.–",Villa,9.0,,262 m2,4.0,1924.0,2020.0,8006 Zürich
1466,"CHF12,000,000.–",Villa,12.0,,,5.0,1896.0,2011.0,"Dolderstrasse 107, 8032 Zürich"
1467,"CHF1,240,000.–",Single house,7.5,,200 m2,,1927.0,2016.0,"Hausmattweg 5, 4663 Aarburg"
1468,"CHF1,595,000.–",Single house,9.5,,250 m2,,1911.0,,6716 Acquarossa
1469,"CHF1,595,000.–",Multi-family house,,,250 m2,,1911.0,,6716 Acquarossa
1470,"CHF1,490,000.–",Row house,6.5,,186 m2,4.0,2005.0,,"Büntengarten 18, 4147 Aesch"
1471,"CHF795,000.–",Row house,6.5,,154 m2,4.0,2009.0,,4147 Aesch BL
1472,"CHF430,000.–",Single house,6.5,,110 m2,,,,6597 Agarone
1473,"CHF150,000.–",Rustico,4.5,,44 m2,,,,6780 Airolo
1474,"CHF1,680,000.–",Chalet,14.5,,450 m2,3.0,1997.0,,6780 Airolo Valle
1475,"CHF1,240,000.–",Single house,7.5,,200 m2,,1927.0,2016.0,"Hausmattweg 5, 4663 Aarburg"
1476,"CHF1,595,000.–",Single house,9.5,,250 m2,,1911.0,,6716 Acquarossa
1477,"CHF1,595,000.–",Multi-family house,,,250 m2,,1911.0,,6716 Acquarossa
1478,"CHF1,490,000.–",Row house,6.5,,186 m2,4.0,2005.0,,"Büntengarten 18, 4147 Aesch"
1479,"CHF795,000.–",Row house,6.5,,154 m2,4.0,2009.0,,4147 Aesch BL
1480,"CHF430,000.–",Single house,6.5,,110 m2,,,,6597 Agarone
1481,"CHF150,000.–",Rustico,4.5,,44 m2,,,,6780 Airolo
1482,"CHF1,680,000.–",Chalet,14.5,,450 m2,3.0,1997.0,,6780 Airolo Valle
1483,"CHF795,000.–",Single house,5.5,,165 m2,,2021.0,,2942 Alle
1484,"CHF1,180,000.–",Villa,7.5,,300 m2,3.0,1960.0,,"Malcantone, 6994 Alto Malcantone"
1485,"CHF2,850,000.–",Villa,7.0,,250 m2,,1976.0,,1143 Apples
1486,"CHF695,000.–",Bifamiliar house,4.5,,144 m2,,2021.0,,1994 Aproz (Nendaz)
1487,"CHF190,000.–",Rustico,4.0,,55 m2,,,,6719 Aquila
1488,"CHF1,870,000.–",Single house,6.5,,240 m2,,2011.0,2013.0,"Sonnenhügelstrasse 35, 9320 Arbon"
1489,"CHF820,000.–",Single house,4.5,,110 m2,,1984.0,2011.0,6618 Arcegno
1490,"CHF820,000.–",Single house,4.5,,110 m2,,1984.0,2011.0,6618 Arcegno
1491,"CHF980,000.–",Single house,,,,,,,"Via Ceu 3, 6618 Arcegno"
1492,"CHF935,000.–",Single house,7.5,,210 m2,,1850.0,2016.0,1957 Ardon
1493,"CHF790,000.–",Multi-family house,,,,,1880.0,,"Mühlestrasse 2, 5628 Aristau"
1494,"CHF225,000.–",Single house,3.5,2,130 m2,3.0,,,6822 Arogno
1495,"CHF1,030,000.–",Villa,7.0,,181 m2,,,,6822 Arogno
1496,"CHF1,250,000.–",Villa,7.0,,250 m2,2.0,1998.0,,6822 Arogno
1497,"CHF1,100,000.–",Single house,7.0,,165 m2,2.0,,2000.0,6939 Arosio
1498,"CHF3,190,000.–",Single house,7.5,,525 m2,,2002.0,2015.0,1273 Arzier-Le Muids
1499,"CHF790,000.–",Single house,,,196 m2,,,,6864 Arzo
1500,"CHF2,980,000.–",Single house,7.5,,272 m2,4.0,1987.0,2015.0,6612 Ascona
1501,"CHF1,790,000.–",Bifamiliar house,7.0,,165 m2,3.0,2003.0,,"A Athenaz (Avusy), 1285 Athenaz (Avusy)"
1502,"CHF770,000.–",Single house,6.5,,208 m2,,,,6661 Auressio
1503,"CHF730,000.–",Chalet,4.5,,99 m2,,1968.0,,"Route des Raccards 49, 3961 Ayer"
1504,"CHF898,000.–",Villa,11.0,,,3.0,,,"Via San Gottardo 72, 6828 Balerna"
1505,"CHF1,050,000.–",Bifamiliar house,4.5,,154 m2,2.0,2022.0,,"Via E.Bossi 50, 6828 Balerna"
1506,"CHF1,150,000.–",Bifamiliar house,4.5,,198 m2,2.0,2022.0,,"Via E.Bossi 50, 6828 Balerna"
1507,"CHF790,000.–",Multi-family house,,,,,1880.0,,"Mühlestrasse 2, 5628 Aristau"
1508,"CHF225,000.–",Single house,3.5,2,130 m2,3.0,,,6822 Arogno
1509,"CHF1,030,000.–",Villa,7.0,,181 m2,,,,6822 Arogno
